name,price,img,MSRP,rate,rating,review,url
ASUS Vivobook 14 Ryzen 3 Dual Core AMD Ryzen 3 3250U - (8 GB/256 GB SSD/Windows 10 Home) M415DA-EK322T...,"36,290",https://rukminim1.flixcart.com/image/312/312/kklhbbk0/computer/y/g/2/m415da-laptop-asus-original-imafzwrqjdgm9j6m.jpeg?q=70,"49,999",4.2,41 Ratings,4 Reviews,https://www.flipkart.com/asus-vivobook-14-ryzen-3-dual-core-amd-3250u-8-gb-256-gb-ssd-windows-10-home-m415da-ek322ts-thin-light-laptop/p/itm311ba771d68cb?pid=COMG8MYZKNGZKZCB&lid=LSTCOMG8MYZKNGZKZCBQT1PWX&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_35_835&otracker=search&otracker1=search&fm=organic&iid=5f4ebdca-8d14-4c5c-86f2-7eb26b151979.COMG8MYZKNGZKZCB.SEARCH&ppt=None&ppn=None&ssid=tcuaikui2o0000001651491364359&qH=312f91285e048e09
acer Aspire 3 Ryzen 3 Dual Core R33250U - (4 GB/512 GB SSD/Windows 11 Home) A315-23 Notebook,"34,990",https://rukminim1.flixcart.com/image/312/312/kybvo280/computer/c/u/5/-original-imagah7xqmwnt2x6.jpeg?q=70,"42,999",4.8,5 Ratings,0 Reviews,https://www.flipkart.com/acer-aspire-3-ryzen-dual-core-r33250u-4-gb-512-gb-ssd-windows-11-home-a315-23-notebook/p/itm3dfe6441269c3?pid=COMGB64G2N5VR6BC&lid=LSTCOMGB64G2N5VR6BCS5GWHL&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_35_836&otracker=search&otracker1=search&fm=organic&iid=en_ylLUCYN0h3dLsggK8SOMT0VIm148edrrExV24xLtjat1RgdcTxGao0wT4Xg0LIUJjnHCQ0alaODcD6Ulo81Mxg%3D%3D&ppt=None&ppn=None&ssid=tcuaikui2o0000001651491364359&qH=312f91285e048e09
HP OMEN 15 Ryzen 7 Octa Core 5800H - (16 GB/1 TB SSD/Windows 10 Home/6 GB Graphics/NVIDIA GeForce RTX ...,"1,10,790",https://rukminim1.flixcart.com/image/312/312/kzn17680/computer/1/i/z/-original-imagbhzqahdzyx4e.jpeg?q=70,"1,24,505",4.5,493 Ratings,65 Reviews,https://www.flipkart.com/hp-omen-15-ryzen-7-octa-core-5800h-16-gb-1-tb-ssd-windows-10-home-6-gb-graphics-nvidia-geforce-rtx-3060-144-hz-15-en1036ax-gaming-laptop/p/itm5ff45c4c413c1?pid=COMG3US8DRUGZHED&lid=LSTCOMG3US8DRUGZHEDPKWSUT&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_35_837&otracker=search&otracker1=search&fm=organic&iid=5f4ebdca-8d14-4c5c-86f2-7eb26b151979.COMG3US8DRUGZHED.SEARCH&ppt=None&ppn=None&ssid=tcuaikui2o0000001651491364359&qH=312f91285e048e09
ASUS Core i5 11th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 11 Home) K513EA-L501WS Laptop,"66,500",https://rukminim1.flixcart.com/image/312/312/l1xwqkw0/computer/p/l/w/vivobook-k15-oled-laptop-asus-original-imagde5t7fyc4rpu.jpeg?q=70,"89,000","(None,)",0,0,https://www.flipkart.com/asus-core-i5-11th-gen-8-gb-1-tb-hdd-256-gb-ssd-windows-11-home-k513ea-l501ws-laptop/p/itm0953bb80fc14c?pid=COMGDD74PYYACEGS&lid=LSTCOMGDD74PYYACEGSNZVOXY&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_35_838&otracker=search&otracker1=search&fm=organic&iid=5f4ebdca-8d14-4c5c-86f2-7eb26b151979.COMGDD74PYYACEGS.SEARCH&ppt=None&ppn=None&ssid=tcuaikui2o0000001651491364359&qH=312f91285e048e09
DELL Inspiron Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Home) Inspiron 7490 Thin and Light Laptop,"79,500",https://rukminim1.flixcart.com/image/312/312/kc29n680/computer/s/f/r/dell-na-thin-and-light-laptop-original-imafta2zbetfrheg.jpeg?q=70,"99,433",4.3,10 Ratings,1 Reviews,https://www.flipkart.com/dell-inspiron-core-i5-10th-gen-8-gb-512-gb-ssd-windows-10-home-7490-thin-light-laptop/p/itm1ff1e268dbb64?pid=COMFT2ZVPY6KCSFR&lid=LSTCOMFT2ZVPY6KCSFRABNXMT&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_35_839&otracker=search&otracker1=search&fm=organic&iid=5f4ebdca-8d14-4c5c-86f2-7eb26b151979.COMFT2ZVPY6KCSFR.SEARCH&ppt=None&ppn=None&ssid=tcuaikui2o0000001651491364359&qH=312f91285e048e09
acer Aspire 5 Core i5 11th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home) A515-56 Thin and Light Lap...,"51,990",https://rukminim1.flixcart.com/image/312/312/knhsgi80/computer/u/y/4/na-thin-and-light-laptop-acer-original-imag25zfahpqmyjm.jpeg?q=70,"64,999",3.9,34 Ratings,4 Reviews,https://www.flipkart.com/acer-aspire-5-core-i5-11th-gen-8-gb-1-tb-hdd-256-gb-ssd-windows-10-home-a515-56-thin-light-laptop/p/itm07ce514e25a5d?pid=COMG69G2FNSS2MB2&lid=LSTCOMG69G2FNSS2MB2IKXJ6G&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_35_840&otracker=search&otracker1=search&fm=organic&iid=en_ylLUCYN0h3dLsggK8SOMT0VIm148edrrExV24xLtjavIPnHA1VpYHDzuBC0vuZtFyLXPJXbg55nsbdDpE2RTrA%3D%3D&ppt=None&ppn=None&ssid=tcuaikui2o0000001651491364359&qH=312f91285e048e09
ASUS ZenBook Pro 15 Core i7 8th Gen - (16 GB/1 TB SSD/Windows 10 Home/4 GB Graphics) UX580GE-E2014T La...,"1,75,190",https://rukminim1.flixcart.com/image/312/312/jkcwakw0/computer/h/g/x/asus-na-laptop-original-imaf7qdpm99pq4yd.jpeg?q=70,0,4.8,6 Ratings,1 Reviews,https://www.flipkart.com/asus-zenbook-pro-15-core-i7-8th-gen-16-gb-1-tb-ssd-windows-10-home-4-gb-graphics-ux580ge-e2014t-laptop/p/itmf79zyjm5xa4ug?pid=COMF79ZYE4MFAHGX&lid=LSTCOMF79ZYE4MFAHGXUDJUSC&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_36_841&otracker=search&otracker1=search&fm=organic&iid=8db6bf38-0b13-41d1-8abd-8d23321b64de.COMF79ZYE4MFAHGX.SEARCH&ppt=None&ppn=None&ssid=dl44pbsfmo0000001651491365851&qH=312f91285e048e09
ASUS Vivobook Pro 16X OLED (2021) Ryzen 9 Octa Core 5900H 9th Gen - (16 GB/1 TB SSD/Windows 11 Home/4 ...,"1,30,500",https://rukminim1.flixcart.com/image/312/312/kxf0jgw0/computer/j/6/v/m7600qe-l2058ts-laptop-asus-original-imag9vrmhh3t7tsy.jpeg?q=70,"1,62,990","(None,)",0,0,https://www.flipkart.com/asus-vivobook-pro-16x-oled-2021-ryzen-9-octa-core-5900h-9th-gen-16-gb-1-tb-ssd-windows-11-home-4-gb-graphics-nvidia-geforce-rtx-3050-m7600qc-l2044ws-gaming-laptop/p/itm7ed41f78ba52a?pid=COMGAWETFGSZJZGC&lid=LSTCOMGAWETFGSZJZGCLMPEDF&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_36_842&otracker=search&otracker1=search&fm=organic&iid=8db6bf38-0b13-41d1-8abd-8d23321b64de.COMGAWETFGSZJZGC.SEARCH&ppt=None&ppn=None&ssid=dl44pbsfmo0000001651491365851&qH=312f91285e048e09
DELL DELL INSPIRON 3515 2021 SERIES Ryzen 3 Dual Core AMD RYZEN 3 3250U - (8 GB/1 TB HDD/Windows 10) I...,"43,990",https://rukminim1.flixcart.com/image/312/312/kx50gi80/computer/2/m/u/inspiron-3515-laptop-dell-original-imag9nqgnmthzpnt.jpeg?q=70,"49,999","(None,)",0,0,https://www.flipkart.com/dell-inspiron-3515-2021-series-ryzen-3-dual-core-amd-3250u-8-gb-1-tb-hdd-windows-10-laptop/p/itm7ead5aef90de0?pid=COMG9NQGG5GKY5RE&lid=LSTCOMG9NQGG5GKY5RE8P1THA&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_36_843&otracker=search&otracker1=search&fm=organic&iid=8db6bf38-0b13-41d1-8abd-8d23321b64de.COMG9NQGG5GKY5RE.SEARCH&ppt=None&ppn=None&ssid=dl44pbsfmo0000001651491365851&qH=312f91285e048e09
acer Aspire 3 Dual Core 3020e - (4 GB/256 GB SSD/Windows 11 Home) A314-22 Laptop,"26,990",https://rukminim1.flixcart.com/image/312/312/l1fc0i80/computer/v/h/e/-original-imagczgsyhftj2zz.jpeg?q=70,"34,990",3.3,3 Ratings,1 Reviews,https://www.flipkart.com/acer-aspire-3-dual-core-3020e-4-gb-256-gb-ssd-windows-11-home-a314-22-laptop/p/itm07e718a865608?pid=COMGBNUMF8CDJZFH&lid=LSTCOMGBNUMF8CDJZFHRBQKKX&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_36_844&otracker=search&otracker1=search&fm=organic&iid=en_HKeXlkQz9bAlE2TMYFuP14jyx6hECpA8searAKrJqvQJ0FKu26YoMIIHD2EAh1WqDdEfj69RSmR5DXFheZ2LmQ%3D%3D&ppt=None&ppn=None&ssid=dl44pbsfmo0000001651491365851&qH=312f91285e048e09
ASUS Ryzen 7 Octa Core 10th Gen - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX30...,"1,19,000",https://rukminim1.flixcart.com/image/312/312/l2hwwi80/computer/b/g/0/strix-g17-gaming-laptop-asus-original-imagdtsftst8ggam.jpeg?q=70,"1,35,000","(None,)",0,0,https://www.flipkart.com/asus-ryzen-7-octa-core-10th-gen-16-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx3050-4gb-g713rc-hx021w-gaming-laptop/p/itmbda2558bf0d5a?pid=COMGDTS2WMNQKUUT&lid=LSTCOMGDTS2WMNQKUUTB2X8V5&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_36_845&otracker=search&otracker1=search&fm=organic&iid=8db6bf38-0b13-41d1-8abd-8d23321b64de.COMGDTS2WMNQKUUT.SEARCH&ppt=None&ppn=None&ssid=dl44pbsfmo0000001651491365851&qH=312f91285e048e09
ASUS ZenBook Core i7 11th Gen - (16 GB/512 GB SSD/Windows 11 Home) UX325EA-KG722WS Thin and Light Lapt...,"94,990",https://rukminim1.flixcart.com/image/312/312/ktop5e80/computer/j/i/a/na-thin-and-light-laptop-asus-original-imag6ywmdzm8euep.jpeg?q=70,"1,22,990","(None,)",0,0,https://www.flipkart.com/asus-zenbook-core-i7-11th-gen-16-gb-512-gb-ssd-windows-11-home-ux325ea-kg722ws-thin-light-laptop/p/itm2ed1db95bdafc?pid=COMGBHPFQTHDGZTA&lid=LSTCOMGBHPFQTHDGZTAUGOW1S&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_36_846&otracker=search&otracker1=search&fm=organic&iid=8db6bf38-0b13-41d1-8abd-8d23321b64de.COMGBHPFQTHDGZTA.SEARCH&ppt=None&ppn=None&ssid=dl44pbsfmo0000001651491365851&qH=312f91285e048e09
acer ConceptD 5 Core i5 8th Gen - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics) CN515-51 Thin and Li...,"99,500",https://rukminim1.flixcart.com/image/312/312/kctf0cw0/computer/8/y/c/acer-na-original-imaftv3q6yjs3wtm.jpeg?q=70,"1,19,999","(None,)",0,0,https://www.flipkart.com/acer-conceptd-5-core-i5-8th-gen-8-gb-512-gb-ssd-windows-10-home-4-graphics-cn515-51-thin-light-laptop/p/itm486d20a0cbf99?pid=COMFNACXBRGGR8YC&lid=LSTCOMFNACXBRGGR8YCAOEMIS&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_36_847&otracker=search&otracker1=search&fm=organic&iid=8db6bf38-0b13-41d1-8abd-8d23321b64de.COMFNACXBRGGR8YC.SEARCH&ppt=None&ppn=None&ssid=dl44pbsfmo0000001651491365851&qH=312f91285e048e09
acer Aspire 3 Ryzen 5 Quad Core 3500U - (8 GB/512 GB SSD/Windows 11 Home) A315-23 Laptop,"42,990",https://rukminim1.flixcart.com/image/312/312/ktketu80/computer/n/r/0/a315-23-laptop-acer-original-imag6w27yw7bmdz5.jpeg?q=70,"56,990",4.3,7 Ratings,2 Reviews,https://www.flipkart.com/acer-aspire-3-ryzen-5-quad-core-3500u-8-gb-512-gb-ssd-windows-11-home-a315-23-laptop/p/itm3ea59049bce25?pid=COMG8ZYESERNZFZC&lid=LSTCOMG8ZYESERNZFZCK69EF9&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_36_848&otracker=search&otracker1=search&fm=organic&iid=en_HKeXlkQz9bAlE2TMYFuP14jyx6hECpA8searAKrJqvTY3hnJBEZ35yDSqfcV6jYbnYfgwhQjEBH2x7mXmOHhvg%3D%3D&ppt=None&ppn=None&ssid=dl44pbsfmo0000001651491365851&qH=312f91285e048e09
Lenovo Core i7 10th Gen - (16 GB/512 GB SSD/Windows 10 Pro) ThinkPad X1 Carbon Thin and Light Laptop,"2,11,753",https://rukminim1.flixcart.com/image/312/312/kynb6vk0/computer/a/l/e/thinkpad-x1-carbon-thin-and-light-laptop-lenovo-original-imagau8thr96hukh.jpeg?q=70,"2,14,760","(None,)",0,0,https://www.flipkart.com/lenovo-core-i7-10th-gen-16-gb-512-gb-ssd-windows-10-pro-thinkpad-x1-carbon-thin-light-laptop/p/itm3ec77a5aa6dca?pid=COMFVW9TT73PM9QH&lid=LSTCOMFVW9TT73PM9QHUASSWT&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_36_849&otracker=search&otracker1=search&fm=organic&iid=8db6bf38-0b13-41d1-8abd-8d23321b64de.COMFVW9TT73PM9QH.SEARCH&ppt=None&ppn=None&ssid=dl44pbsfmo0000001651491365851&qH=312f91285e048e09
MSI GS Core i7 8th Gen - (16 GB/512 GB SSD/Windows 10 Home/6 GB Graphics/NVIDIA GeForce GTX 1060) GS65...,"1,49,990",https://rukminim1.flixcart.com/image/312/312/jfk00i80/computer/q/k/u/msi-na-gaming-laptop-original-imaf3zv7xszzuqej.jpeg?q=70,"1,69,990",4.1,10 Ratings,3 Reviews,https://www.flipkart.com/msi-gs-core-i7-8th-gen-16-gb-512-gb-ssd-windows-10-home-6-graphics-nvidia-geforce-gtx-1060-gs65-8re-084in-gaming-laptop/p/itmf3zquyzgf6hry?pid=COMF3EN4K9SCFQKU&lid=LSTCOMF3EN4K9SCFQKUTS0EHZ&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_36_850&otracker=search&otracker1=search&fm=organic&iid=8db6bf38-0b13-41d1-8abd-8d23321b64de.COMF3EN4K9SCFQKU.SEARCH&ppt=None&ppn=None&ssid=dl44pbsfmo0000001651491365851&qH=312f91285e048e09
DELL Inspiron Core i5 11th Gen - (8 GB/512 GB SSD/Windows 10) Inspiron 5418 Thin and Light Laptop,"70,900",https://rukminim1.flixcart.com/image/312/312/ku5ufm80/computer/c/e/p/na-thin-and-light-laptop-dell-original-imag7cssfzzf9k2u.jpeg?q=70,"74,900",3.9,24 Ratings,4 Reviews,https://www.flipkart.com/dell-inspiron-core-i5-11th-gen-8-gb-512-gb-ssd-windows-10-5418-thin-light-laptop/p/itm200ce9eb4949f?pid=COMG2GXQHKSHQQZD&lid=LSTCOMG2GXQHKSHQQZDBCKJAT&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_36_851&otracker=search&otracker1=search&fm=organic&iid=8db6bf38-0b13-41d1-8abd-8d23321b64de.COMG2GXQHKSHQQZD.SEARCH&ppt=None&ppn=None&ssid=dl44pbsfmo0000001651491365851&qH=312f91285e048e09
acer Aspire 3 Ryzen 3 Dual Core 3250U - (8 GB/512 GB SSD/Windows 11 Home) A315-23 Laptop,"35,990",https://rukminim1.flixcart.com/image/312/312/kybvo280/computer/c/u/5/-original-imagah7xqmwnt2x6.jpeg?q=70,"44,999",4.3,65 Ratings,12 Reviews,https://www.flipkart.com/acer-aspire-3-ryzen-dual-core-3250u-8-gb-512-gb-ssd-windows-11-home-a315-23-laptop/p/itmb8fe582c41a06?pid=COMGBF6ZPSEYQ4Z3&lid=LSTCOMGBF6ZPSEYQ4Z39H0L9G&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_36_852&otracker=search&otracker1=search&fm=organic&iid=en_HKeXlkQz9bAlE2TMYFuP14jyx6hECpA8searAKrJqvRVIWWi15KpwGT82o%2BW8mDZeTRlwcrWr7rBnqIfy5Cfjw%3D%3D&ppt=None&ppn=None&ssid=dl44pbsfmo0000001651491365851&qH=312f91285e048e09
ASUS ExpertBook B9 Intel EVO Core i7 10th Gen - (16 GB/1 TB SSD/Windows 10 Pro) ExpertBook B9 B9450FA ...,"1,65,990",https://rukminim1.flixcart.com/image/312/312/kf8kvbk0/computer/p/m/y/asus-original-imafvq2qyjm7humq.jpeg?q=70,"2,02,990","(None,)",0,0,https://www.flipkart.com/asus-expertbook-b9-intel-evo-core-i7-10th-gen-16-gb-1-tb-ssd-windows-10-pro-b9450fa-thin-light-laptop/p/itm482a0d89ca248?pid=COMFVKZGBFZ8UWGY&lid=LSTCOMFVKZGBFZ8UWGYKIOSFR&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_36_853&otracker=search&otracker1=search&fm=organic&iid=8db6bf38-0b13-41d1-8abd-8d23321b64de.COMFVKZGBFZ8UWGY.SEARCH&ppt=None&ppn=None&ssid=dl44pbsfmo0000001651491365851&qH=312f91285e048e09
ASUS Commercial Series Core i3 10th Gen - (4 GB/256 GB SSD/Windows 10 Home) P2451FA Business Laptop,"38,490",https://rukminim1.flixcart.com/image/312/312/l0zm64w0/computer/v/y/l/expert-book-business-laptop-asus-original-imagcnv7qqrj2zq2.jpeg?q=70,"47,990","(None,)",0,0,https://www.flipkart.com/asus-commercial-series-core-i3-10th-gen-4-gb-256-gb-ssd-windows-10-home-p2451fa-business-laptop/p/itm530c8f1a8ea09?pid=COMGCNV78ZPFMTG4&lid=LSTCOMGCNV78ZPFMTG4TMMNG9&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_36_854&otracker=search&otracker1=search&fm=organic&iid=8db6bf38-0b13-41d1-8abd-8d23321b64de.COMGCNV78ZPFMTG4.SEARCH&ppt=None&ppn=None&ssid=dl44pbsfmo0000001651491365851&qH=312f91285e048e09
HP 430 G8 Core i5 11th Gen - (8 GB/512 GB SSD/Windows 10 Pro) ProBook 430 G8 Business Laptop,"94,000",https://rukminim1.flixcart.com/image/312/312/kkoc70w0/computer/n/v/b/probook-430-g8-notebook-pc-business-laptop-hp-original-imafzyry26deagdp.jpeg?q=70,"98,000","(None,)",0,0,https://www.flipkart.com/hp-430-g8-core-i5-11th-gen-8-gb-512-gb-ssd-windows-10-pro-probook-business-laptop/p/itma14d49916118f?pid=COMFZZRXSZTV3YDH&lid=LSTCOMFZZRXSZTV3YDHIRQVYP&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_36_855&otracker=search&otracker1=search&fm=organic&iid=8db6bf38-0b13-41d1-8abd-8d23321b64de.COMFZZRXSZTV3YDH.SEARCH&ppt=None&ppn=None&ssid=dl44pbsfmo0000001651491365851&qH=312f91285e048e09
acer Aspire 5 Core i5 11th Gen - (8 GB/1 TB HDD/Windows 10 Home) A514-54 Thin and Light Laptop,"43,990",https://rukminim1.flixcart.com/image/312/312/krce64w0/computer/g/x/z/aspire-5-thin-and-light-laptop-acer-original-imag55gzykbb22cp.jpeg?q=70,"56,999",3.7,274 Ratings,30 Reviews,https://www.flipkart.com/acer-aspire-5-core-i5-11th-gen-8-gb-1-tb-hdd-windows-10-home-a514-54-thin-light-laptop/p/itm722a187f94fe5?pid=COMG69G2WFUNNHGU&lid=LSTCOMG69G2WFUNNHGU0B2RYL&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_36_856&otracker=search&otracker1=search&fm=organic&iid=en_HKeXlkQz9bAlE2TMYFuP14jyx6hECpA8searAKrJqvTOm6sa2aO%2FIJTH5Obs08NJHPrJaoIZw46vgdZs3pwW9Q%3D%3D&ppt=None&ppn=None&ssid=dl44pbsfmo0000001651491365851&qH=312f91285e048e09
ASUS Ryzen 9 Octa Core 5900HX - (16 GB/1 TB SSD/Windows 11 Home/4 GB Graphics) M7400QC-KM053WS Thin an...,"1,42,990",https://rukminim1.flixcart.com/image/312/312/kw104nk0/computer/i/z/z/m7400qc-km053ts-gaming-laptop-asus-original-imag8sk4j6whzhhk.jpeg?q=70,0,"(None,)",0,0,https://www.flipkart.com/asus-ryzen-9-octa-core-5900hx-16-gb-1-tb-ssd-windows-11-home-4-gb-graphics-m7400qc-km053ws-thin-light-laptop/p/itm9713bbcf1ad2d?pid=COMGA36RTZAWGERF&lid=LSTCOMGA36RTZAWGERFBVEIG7&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_36_857&otracker=search&otracker1=search&fm=organic&iid=8db6bf38-0b13-41d1-8abd-8d23321b64de.COMGA36RTZAWGERF.SEARCH&ppt=None&ppn=None&ssid=dl44pbsfmo0000001651491365851&qH=312f91285e048e09
ASUS Ryzen 7 Dual Core 7th Gen - (16 GB/512 GB HDD/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeF...,"85,980",https://rukminim1.flixcart.com/image/312/312/l16rde80/computer/w/g/s/fa506ic-hn075w-gaming-laptop-asus-original-imagctdtyfkynxdd.jpeg?q=70,"99,000","(None,)",0,0,https://www.flipkart.com/asus-ryzen-7-dual-core-7th-gen-16-gb-512-gb-hdd-512-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx3050-4gb-fa506ic-hn075w-gaming-laptop/p/itmbc73703ff2567?pid=COMGCTDTPVZHZ85K&lid=LSTCOMGCTDTPVZHZ85KBRARGK&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_36_858&otracker=search&otracker1=search&fm=organic&iid=8db6bf38-0b13-41d1-8abd-8d23321b64de.COMGCTDTPVZHZ85K.SEARCH&ppt=None&ppn=None&ssid=dl44pbsfmo0000001651491365851&qH=312f91285e048e09
HP Core i3 11th Gen - (8 GB/512 GB SSD/DOS) 240 G8 Notebook,"44,850",https://rukminim1.flixcart.com/image/312/312/l1pc3gw0/computer/u/x/c/hp-240-notebook-hp-original-imagd7bzvn4e2mhx.jpeg?q=70,"45,412","(None,)",0,0,https://www.flipkart.com/hp-core-i3-11th-gen-8-gb-512-gb-ssd-dos-240-g8-notebook/p/itm99455accebf4c?pid=COMGD7BZ6RYVB24Y&lid=LSTCOMGD7BZ6RYVB24YULKZJ6&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_36_859&otracker=search&otracker1=search&fm=organic&iid=8db6bf38-0b13-41d1-8abd-8d23321b64de.COMGD7BZ6RYVB24Y.SEARCH&ppt=None&ppn=None&ssid=dl44pbsfmo0000001651491365851&qH=312f91285e048e09
acer Aspire 3 Ryzen 3 Dual Core R33250U - (4 GB/512 GB SSD/Windows 11 Home) A315-23 Notebook,"34,990",https://rukminim1.flixcart.com/image/312/312/kybvo280/computer/c/u/5/-original-imagah7xqmwnt2x6.jpeg?q=70,"42,999",4.8,5 Ratings,0 Reviews,https://www.flipkart.com/acer-aspire-3-ryzen-dual-core-r33250u-4-gb-512-gb-ssd-windows-11-home-a315-23-notebook/p/itm3dfe6441269c3?pid=COMGB64G2N5VR6BC&lid=LSTCOMGB64G2N5VR6BCS5GWHL&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_36_860&otracker=search&otracker1=search&fm=organic&iid=en_HKeXlkQz9bAlE2TMYFuP14jyx6hECpA8searAKrJqvQltkIvM5J7O4WT0H%2Bn6mYajnHCQ0alaODcD6Ulo81Mxg%3D%3D&ppt=None&ppn=None&ssid=dl44pbsfmo0000001651491365851&qH=312f91285e048e09
ASUS Ryzen 9 Octa Core 5900HX - (8 GB/1 TB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 3050 T...,"1,24,000",https://rukminim1.flixcart.com/image/312/312/kw104nk0/computer/i/z/z/m7400qc-km053ts-gaming-laptop-asus-original-imag8sk4j6whzhhk.jpeg?q=70,"1,49,000","(None,)",0,0,https://www.flipkart.com/asus-ryzen-9-octa-core-5900hx-8-gb-1-tb-ssd-windows-11-home-4-gb-graphics-nvidia-geforce-rtx-3050-ti-m7400qe-km046ws-gaming-laptop/p/itm0c830f78ddd09?pid=COMGAD9VSUUCZFD8&lid=LSTCOMGAD9VSUUCZFD80EIM8H&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_36_861&otracker=search&otracker1=search&fm=organic&iid=8db6bf38-0b13-41d1-8abd-8d23321b64de.COMGAD9VSUUCZFD8.SEARCH&ppt=None&ppn=None&ssid=dl44pbsfmo0000001651491365851&qH=312f91285e048e09
HP 15s Core i3 11th Gen - (8 GB/1 TB HDD/Windows 10 Home) 15s-du3040TU Thin and Light Laptop,"39,990",https://rukminim1.flixcart.com/image/312/312/kbqu4cw0/computer/t/d/f/hp-original-imaftyzafphshjge.jpeg?q=70,"45,514",3.9,324 Ratings,45 Reviews,https://www.flipkart.com/hp-15s-core-i3-11th-gen-8-gb-1-tb-hdd-windows-10-home-15s-du3040tu-thin-light-laptop/p/itmd9844e147d378?pid=COMFY9ZGB5HWYPGZ&lid=LSTCOMFY9ZGB5HWYPGZOFYBQY&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_36_862&otracker=search&otracker1=search&fm=organic&iid=8db6bf38-0b13-41d1-8abd-8d23321b64de.COMFY9ZGB5HWYPGZ.SEARCH&ppt=None&ppn=None&ssid=dl44pbsfmo0000001651491365851&qH=312f91285e048e09
ASUS Vivo Book Core i3 10th Gen - (4 GB/1 TB HDD/Windows 10 Home) X515FA-BR301T Laptop,"38,000",https://rukminim1.flixcart.com/image/312/312/kyj0vbk0/computer/i/k/h/vivobook-laptop-asus-original-imagaqug9zfyvg9f.jpeg?q=70,"42,990",4.7,7 Ratings,0 Reviews,https://www.flipkart.com/asus-vivo-book-core-i3-10th-gen-4-gb-1-tb-hdd-windows-10-home-x515fa-br301t-laptop/p/itm8df3f638ea9ca?pid=COMGAQUSYNJYZHXT&lid=LSTCOMGAQUSYNJYZHXTLFDSDW&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_36_863&otracker=search&otracker1=search&fm=organic&iid=8db6bf38-0b13-41d1-8abd-8d23321b64de.COMGAQUSYNJYZHXT.SEARCH&ppt=None&ppn=None&ssid=dl44pbsfmo0000001651491365851&qH=312f91285e048e09
